smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
O=C(NO)C1=CCCC1,127.14,0.602,2,2,True,infection
O=C(NO)c1ccccc1,137.14,0.806,2,2,True,infection
O=C(/C=C/c1cccc(C(=O)NO)c1)Nc1ccccc1,282.3,2.458,3,3,True,infection
O=C(NO)c1cccc(C(=O)NCCc2ccccc2)c1,284.31,1.778,3,3,True,infection
COc1cccc(C(C)C)cc1=O,178.23,2.179,0,2,True,infection
CC(C)c1cccc(=O)c(O)c1,164.2,1.876,1,2,True,infection
O=c1cc(C2CCCC2)cccc1O,190.24,2.41,1,2,True,infection
CCC(C)c1cccc(O)c(=O)c1,178.23,2.266,1,2,True,infection
CC(C)(C)c1cccc(O)c(=O)c1,178.23,2.05,1,2,True,infection
COc1ccc(OC)c(-c2cccc(O)c(=O)c2)c1,258.27,2.437,1,4,True,infection
COc1ccc(-c2cccc(O)c(=O)c2)cc1,228.25,2.428,1,3,True,infection
O=c1cc(-c2ccccc2)cccc1O,198.22,2.419,1,2,True,infection
COc1ccc(-c2ccccc(O)c2=O)c(OC)c1OC,288.3,2.445,1,5,True,infection
COc1ccc(OC)c(-c2ccccc(O)c2=O)c1,258.27,2.437,1,4,True,infection
COc1ccc(-c2ccccc(O)c2=O)cc1,228.25,2.428,1,3,True,infection
O=c1c(O)ccccc1-c1ccc2ccccc2c1,248.28,3.573,1,2,True,infection
O=c1c(O)ccccc1-c1ccccc1,198.22,2.419,1,2,True,infection
O=C(CCCCCCc1nc2ccc(Br)cc2[nH]1)NO,340.22,3.324,3,3,True,infection
C[C@@H]1C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H]1C/C=C\CCC(N)=O,485.59,0.07,5,5,True,infection
Cc1onc(-c2ccccc2)c1C(=O)NCCCCCNC(=O)[C@@H](C)S,375.49,2.985,3,5,True,infection
Cc1onc(-c2ccccc2)c1C(=O)NCCCCCNC(=O)CS,361.47,2.596,3,5,True,infection
O=C(CCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NO,323.44,2.32,4,3,True,infection
O=C(CS)NCCCCCC(=O)Nc1cccc2cccnc12,331.44,2.78,3,4,True,infection
O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,433.51,4.132,3,6,True,infection
Cn1cccc1C(=O)NCc1ccc(C(=O)NO)cc1,273.29,1.074,3,3,True,infection
Cn1cccc1C(=O)N1CCCc2cc(C(=O)NO)ccc2C1,313.36,1.733,2,3,True,infection
CC(C)(C)C(=O)N1Cc2ccc(C(=O)NO)cc2C1,262.31,1.694,2,3,True,infection
Cn1cccc1C(=O)N1Cc2ccc(C(=O)NO)cc2C1,285.3,1.3,2,3,True,infection
CC(C)(C)C(=O)N1CCc2cc(C(=O)NO)ccc2C1,276.34,1.736,2,3,True,infection
Cn1cccc1C(=O)N1CCc2cc(C(=O)NO)ccc2C1,299.33,1.343,2,3,True,infection
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2c(c1)CN(CC(F)(F)F)C2=O,390.36,3.207,2,3,True,infection
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1cc(Cl)c2c(c1)OCCO2,345.78,3.114,2,4,True,infection
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2nccnc2c1,305.34,2.632,2,4,True,infection
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccnc(C2CC2)c1,294.35,2.962,2,3,True,infection
Cn1cc([C@H]2[C@H](C(=O)NO)[C@@H]2c2ccccc2)cn1,257.29,1.423,2,3,True,infection
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cnco2)cc1,320.35,3.344,2,4,True,infection
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1cccc(-c2ncc(F)cn2)c1,349.37,3.285,2,4,True,infection
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncc(F)cn2)cc1,349.37,3.285,2,4,True,infection
O=C(NO)C1[C@H](c2ccccc2)[C@H]1c1ccccc1,253.3,2.689,2,2,True,infection
O=C(NO)C1c2ccccc2-c2ccccc21,225.25,2.304,2,2,True,infection
O=C(c1ccc(-c2nc(COc3ccc(-c4nnco4)cc3)no2)s1)C(F)(F)F,422.34,4.172,0,9,True,infection
O=C(/C=C/c1ccc(-c2ccc(O)cc2)cc1)NO,255.27,2.578,3,3,True,infection
COc1ccc(-c2ccc(/C=C/C(=O)NO)cc2)cc1,269.3,2.881,2,3,True,infection
COc1ccc(-c2ccc(/C=C/C=C/C(=O)NO)cc2)cc1,295.34,3.437,2,3,True,infection
CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCCCCCC(=O)NO)c3C2)c(O)cc1O,488.54,2.593,5,8,True,infection
O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3cccnc32)c1)NO,343.36,1.792,2,5,True,infection
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)O3)nc1,449.54,3.723,3,7,True,infection
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO,366.47,2.55,3,7,True,infection
Cn1cccc1C(=O)N1CCn2cc(C(=O)NO)cc2C1,288.31,0.602,2,3,True,infection
O=C(CCCCc1ccn(Cc2ccc(Nc3ccccc3)cc2)n1)NO,364.45,3.893,3,4,True,infection
O=C(CCCCc1ccn(Cc2ccc(-n3ccc4ccccc43)cc2)n1)NO,388.47,4.094,2,3,True,infection
O=C(CCCCc1ccn(-c2ccccc2)n1)NO,259.31,2.091,2,3,True,infection
O=C(CCCCc1ccn(Cc2cccc(-c3ccccc3)c2)n1)NO,349.43,3.817,2,3,True,infection
O=C(NO)c1ccc2c(c1)CN(Cc1ccc(-c3cccc([N+](=O)[O-])c3)o1)CC2,393.4,3.532,2,6,True,infection
O=C(NO)c1ccc2c(c1)C[C@@H](Nc1nccc(-c3cccnc3)n1)CC2,361.41,2.627,3,6,True,infection
O=C(NO)c1ccc2c(c1)C[C@H](Nc1nccc(-c3cccnc3)n1)CC2,361.41,2.627,3,6,True,infection
O=C(CCCCc1ccn(Cc2ccc(-c3ccccc3)cc2)n1)NO,349.43,3.817,2,3,True,infection
CC(C)[C@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,496.68,2.344,3,9,True,infection
O=C(NO)c1sc2ccccc2c1S(=O)(=O)c1ccccc1,333.39,2.853,2,5,True,infection
O=C(/C=C/c1ccc(NC(=O)C(Cc2ccccc2)c2ccccc2)cn1)NO,387.44,3.565,3,4,True,infection
O=C(CCCCSc1nc(-c2ccc(-c3ccccc3)cc2)cc(=O)[nH]1)NO,395.48,3.872,3,5,True,infection
NC(=O)C1CCCc2c(-c3ccc(Cl)c(Cl)c3)n[nH]c21,310.18,3.289,2,2,True,infection
NC(=O)C1CCCc2c(-c3ccccc3)n[nH]c21,241.29,1.982,2,2,True,infection
NC(=O)C1CCCc2c(-c3ccc(Cl)cc3)n[nH]c21,275.74,2.635,2,2,True,infection
CNC(=O)C1CCCc2c(-c3ccc(Cl)cc3)n[nH]c21,289.77,2.896,2,2,True,infection
NC(=O)C1CCCc2c(-c3cccc(Cl)c3)n[nH]c21,275.74,2.635,2,2,True,infection
NC(=O)C1CCCc2c(-c3ccccc3Cl)n[nH]c21,275.74,2.635,2,2,True,infection
NC(=O)C1CCCc2c(-c3ccc(Cl)cc3Cl)n[nH]c21,310.18,3.289,2,2,True,infection
NC(=O)C1CCCc2c(-c3ccc(Cl)c(F)c3)n[nH]c21,293.73,2.774,2,2,True,infection
CCOC(=O)C1CCCc2c(-c3ccc(Cl)c(F)c3)n[nH]c21,322.77,3.852,1,3,True,infection
NC(=O)C1CCCc2c(-c3ccc(Br)cc3)n[nH]c21,320.19,2.744,2,2,True,infection
NC(=O)C1CCCc2c(-c3ccc(F)cc3)n[nH]c21,259.28,2.121,2,2,True,infection
Cc1ccc(-c2n[nH]c3c2CCCC3C(N)=O)cc1,255.32,2.29,2,2,True,infection
COc1ccc(-c2n[nH]c3c2CCCC3C(N)=O)cc1,271.32,1.99,2,3,True,infection
NC(=O)C1CCCc2c(-c3ccc(C(F)(F)F)cc3)n[nH]c21,309.29,3.001,2,2,True,infection
NC(=O)C1CCCc2c(-c3cccs3)n[nH]c21,247.32,2.043,2,3,True,infection
NC(=O)C1CCCc2c(-c3cc(Br)cs3)n[nH]c21,326.22,2.806,2,3,True,infection
NC(=O)C1CCCc2c(-c3cc4ccccc4s3)n[nH]c21,297.38,3.197,2,3,True,infection
NC(=O)C1CCCc2c(-c3cc4ccccc4o3)n[nH]c21,281.31,2.728,2,3,True,infection
NC(=O)C1CCCc2c(-c3nc4ccccc4s3)n[nH]c21,298.37,2.592,2,4,True,infection
Cn1c(-c2n[nH]c3c2CCCC3C(N)=O)cc2ccccc21,294.36,2.474,2,2,True,infection
NC(=O)C1CCCc2c(-c3cc4ccccc4[nH]3)n[nH]c21,280.33,2.463,3,2,True,infection
Cn1c(-c2n[nH]c3c2CCCC3C(N)=O)cc2cc(Cl)ccc21,328.8,3.127,2,2,True,infection
NC(=O)C1CCCc2c(-c3cc4cc(Br)ccc4s3)n[nH]c21,376.28,3.959,2,3,True,infection
Cn1cc(-c2n[nH]c3c2CCCC3C(N)=O)c2ccccc21,294.36,2.474,2,2,True,infection
NC(=O)C1CCCc2c(-c3csc4ccccc34)n[nH]c21,297.38,3.197,2,3,True,infection
NC(=O)C1CCCCc2c(-c3ccc(Cl)cc3)n[nH]c21,289.77,3.025,2,2,True,infection
NC(=O)C1CCCCCc2c(-c3ccc(Cl)cc3)n[nH]c21,303.79,3.416,2,2,True,infection
CC1(C)Cc2c(-c3ccc(Cl)cc3)n[nH]c2C(C(N)=O)C1,303.79,3.271,2,2,True,infection
CC1(C)Cc2c(-c3ccc(Cl)c(Cl)c3)n[nH]c2C(C(N)=O)C1,338.24,3.925,2,2,True,infection
CC1(C)Cc2c(-c3ccc(Br)cc3)n[nH]c2C(C(N)=O)C1,348.24,3.381,2,2,True,infection
Cn1c(-c2n[nH]c3c2CC(C)(C)CC3C(N)=O)cc2ccccc21,322.41,3.11,2,2,True,infection
CC1(C)Cc2c(-c3cc4ccccc4s3)n[nH]c2C(C(N)=O)C1,325.44,3.833,2,3,True,infection
NC(=O)C1CC(c2ccccc2)Cc2c(-c3ccc(Cl)cc3)n[nH]c21,351.84,4.029,2,2,True,infection
NC(=O)C1CC2(Cc3c(-c4ccc(Cl)cc4)n[nH]c31)OCCO2,333.78,1.988,2,4,True,infection
CC1(C)CCC(C(N)=O)c2[nH]nc(-c3ccc(Cl)cc3)c21,303.79,3.37,2,2,True,infection
NC(=O)C1Cc2ccccc2Cc2c(-c3ccc(Cl)cc3)n[nH]c21,337.81,3.446,2,2,True,infection
Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,394.48,2.093,3,6,True,infection
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,358.49,3.239,2,4,True,infection
C[C@@H](NC(=O)c1cccc(=S)n1O)C(=O)O,242.26,0.658,3,4,True,infection
O=C(N[C@@H](C(=O)O)c1ccccc1)c1cccc(=S)n1O,304.33,2.011,3,4,True,infection
O=C(O)c1cccc(=S)n1O,171.18,1.153,2,3,True,infection
CCC[C@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC(=O)[C@@H](C(C)C)NC(=O)[C@H]1C,460.58,1.0,5,5,True,infection
O=C(CCCCCCC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2)NO,396.45,3.292,5,4,True,infection
O=C(CCCCC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2)NO,368.39,2.512,5,4,True,infection
Nc1ccccc1NC(=O)CCCCC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2,443.51,4.227,5,4,True,infection
C/C=C1\NC(=O)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,480.61,1.725,4,8,True,infection
Nc1ccccc1NC(=O)c1ccc(-c2cn(CCc3ccsc3)nn2)cc1,389.48,4.084,2,5,True,infection
Nc1ccccc1NC(=O)c1ccc(-c2cn(CCc3cccc([N+](=O)[O-])c3)nn2)s1,434.48,3.992,2,7,True,infection
O=C(CCCCCCN(c1ccccn1)c1ccccn1)NO,314.39,3.071,2,5,True,infection
COc1ccc(-c2cc(-c3ccsc3)c(C(=O)NCc3ccc(C(=O)NO)cc3)[nH]2)cc1,447.52,4.468,4,5,True,infection
COc1ccc(-c2cc(-c3ccoc3)c(C(=O)NCc3ccc(C(=O)NO)cc3)[nH]2)cc1,431.45,3.999,4,5,True,infection
O=C(CCCCCCN(c1ccccn1)c1ccc2ccccc2n1)NO,364.45,4.224,2,5,True,infection
O=C(NO)c1ccc(CNC(=O)c2[nH]c(-c3ccc(O)cc3)cc2-c2ccsc2)cc1,433.49,4.165,5,5,True,infection
COC(=O)c1coc(-c2ccccc2O)n1,219.2,1.834,1,5,True,infection
O=C(O)c1coc(-c2ccccc2O)n1,205.17,1.745,2,4,True,infection
O=C(Nc1ccccc1)c1coc(-c2ccccc2O)n1,280.28,3.3,2,4,True,infection
O=C(NC(c1ccccc1)c1ccccc1)c1coc(-c2ccccc2O)n1,370.41,4.567,2,4,True,infection
O=C(NCC(c1ccccc1)c1ccccc1)c1coc(-c2ccccc2O)n1,384.44,4.609,2,4,True,infection
O=C(NCCC(c1ccccc1)c1ccccc1)c1coc(-c2ccccc2O)n1,398.46,4.999,2,4,True,infection
O=C(Nc1ccc(-c2ccccc2)cc1)c1coc(-c2ccccc2O)n1,356.38,4.967,2,4,True,infection
O=C(NCc1ccc(-c2ccccc2)cc1)c1coc(-c2ccccc2O)n1,370.41,4.644,2,4,True,infection
O=C(NCc1cccc2ccccc12)c1coc(-c2ccccc2O)n1,344.37,4.13,2,4,True,infection
O=C(NCCc1c[nH]c2ccccc12)c1coc(-c2ccccc2O)n1,347.37,3.501,3,4,True,infection
O=C(NCCCCN1C(=O)c2ccccc2C1=O)c1coc(-c2ccccc2O)n1,405.41,2.853,2,6,True,infection
O=C(NCCCCNC(=O)C(c1ccccc1)c1ccccc1)c1coc(-c2ccccc2O)n1,469.54,4.506,3,5,True,infection
COC(=O)c1ccc(CNC(=O)c2coc(-c3ccccc3O)n2)cc1,352.35,2.764,2,6,True,infection
O=C(O)c1ccc(CNC(=O)c2coc(-c3ccccc3O)n2)cc1,338.32,2.675,3,5,True,infection
O=C(Nc1ccccc1)c1ccc(CNC(=O)c2coc(-c3ccccc3O)n2)cc1,413.43,4.23,3,5,True,infection
O=C(CNC(=O)c1coc(-c2ccccc2O)n1)Nc1ccccc1,337.34,2.416,3,5,True,infection
O=C(/C=C/c1ccc(C(F)(F)F)cc1)NO,231.17,2.224,2,2,True,infection
O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccc2)cc1)NO,353.42,3.26,3,4,True,infection
O=C(CCCCCC(=O)N/N=C/c1ccc(-c2cccnc2)cc1)NO,354.41,2.655,3,5,True,infection
O=C(/C=C/c1ccc(/C=C(/CNC2CC2)c2ccc(F)cc2)cc1)NO,352.41,3.637,3,3,True,infection
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,396.45,3.379,2,7,True,infection
O=C(NO)[C@]1(F)[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncc(F)cn2)cc1,367.36,3.377,2,4,True,infection
O=C(CCCc1csc(/C=C/c2ccccc2)n1)NO,288.37,3.142,2,4,True,infection
CNC(=O)CCCCC[C@H](NC(=O)c1cncs1)c1ncc(-c2ccc(-c3ccn[nH]3)cc2)[nH]1,477.59,4.091,4,6,True,infection
Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)[C@@H]1C[C@H]2CC[C@@H](C1)O2,340.4,3.971,2,3,True,infection
Cc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2N)cc1,339.44,4.105,3,3,True,infection
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,248.31,1.684,2,4,True,infection
NCCCCCC(=O)O,131.18,0.59,2,2,True,infection
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,290.27,1.546,5,6,True,infection
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,432.6,4.186,3,5,True,infection
O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,415.5,-0.318,1,6,True,infection
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.31,3.666,2,5,True,infection
CC(C)C[C@H](CN)CC(=O)O,159.23,1.082,2,2,True,infection
O=P([O-])([O-])O.[Na+].[Na+],141.96,-8.185,1,3,True,infection
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.57,4.586,1,5,True,infection
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,287.36,2.352,4,4,True,infection
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.47,1.935,2,3,True,infection
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27,2.642,1,2,True,infection
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,435.53,4.162,2,5,True,infection
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,352.48,4.364,1,3,True,infection
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,268.74,1.402,1,3,True,infection
CN(C)CC(Oc1ccccc1)Oc1ccccc1,257.33,3.032,0,3,True,infection
COc1ccc2cc(CCC(C)=O)ccc2c1,228.29,3.37,0,2,True,infection
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.32,4.026,1,3,True,infection
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.45,3.94,1,2,True,infection
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,445.55,2.078,3,6,True,infection
CCNC(C)Cc1cccc(C(F)(F)F)c1,231.26,3.246,1,1,True,infection
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,427.53,4.107,1,6,True,infection
CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,296.33,3.064,1,3,True,infection
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,334.17,2.889,2,3,True,infection
Clc1ccc2nsnc2c1NC1=NCCN1,253.72,1.716,2,6,True,infection
C=CC(N)CCC(=O)O,129.16,0.365,2,2,True,infection
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,365.41,0.024,4,6,True,infection
C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,302.37,3.566,4,4,True,infection
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,307.48,3.204,3,3,True,infection
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,411.57,3.492,1,6,True,infection
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,343.47,3.485,1,4,True,infection
Cc1cccc(C)c1NC(=O)C1CCCCN1C,246.35,2.726,1,2,True,infection
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,386.59,4.901,0,4,True,infection
NNCCc1ccccc1,136.2,0.692,2,2,True,infection
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,267.25,-1.98,4,8,True,infection
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,288.43,3.879,1,2,True,infection
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,404.5,2.352,2,6,True,infection
Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,337.94,4.752,1,2,True,infection
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,284.38,2.17,2,5,True,infection
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24,0.961,2,4,True,infection
CCN1C(=O)NC(c2ccccc2)C1=O,204.23,1.299,1,2,True,infection
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,298.3,2.745,2,5,True,infection
C=CCOc1ccc(CC(=O)O)cc1Cl,226.66,2.532,1,2,True,infection
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,288.44,3.897,1,2,True,infection
O=N[O-].[Na+],69.0,-2.745,0,3,True,infection
CCC1(C)OC(=O)N(C)C1=O,157.17,0.764,0,3,True,infection
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,311.47,3.962,1,2,True,infection
CCC1(c2ccccc2)CCC(=O)NC1=O,217.27,1.771,1,2,True,infection
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,225.16,0.974,0,6,True,infection
CC[N+](C)(C)c1cccc(O)c1,166.24,1.979,1,1,True,infection
NC1=NCC2c3ccccc3Cc3ccccc3N12,249.32,2.467,1,3,True,infection
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.44,3.678,1,3,True,infection
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,432.5,3.412,1,5,True,infection
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,314.37,2.255,2,4,True,infection
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,294.36,2.408,1,2,True,infection
CCCCOc1ccc(CC(=O)NO)cc1,223.27,1.913,2,3,True,infection
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,334.42,2.298,2,3,True,infection
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.43,3.516,1,5,True,infection
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39,4.859,1,4,True,infection
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.79,3.429,1,4,True,infection
CN(C)C(=O)Oc1ccc[n+](C)c1,181.21,0.571,0,2,True,infection
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.5,1.02,5,10,True,infection
C[N+](C)(C)CC(=O)O,118.16,-0.223,1,1,True,infection
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,263.38,2.733,2,3,True,infection
O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,322.15,-0.122,5,4,True,infection
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,390.36,-2.435,5,10,True,infection
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,246.35,1.771,1,2,True,infection
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,405.45,0.876,2,6,True,infection
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,285.43,3.883,1,2,True,infection
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.49,4.402,0,3,True,infection
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],356.38,-3.47,1,5,True,infection
CC[N+](C)(C)c1cccc(O)c1.[Cl-],201.7,-1.017,1,1,True,infection
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,296.2,-0.804,3,5,True,infection
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,393.96,3.765,1,4,True,infection
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],418.3,-2.472,0,0,True,infection
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,409.43,4.888,2,3,True,infection
CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,352.47,3.409,3,4,True,infection
NC(=O)c1cccnc1,122.13,0.181,1,2,True,infection
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,337.46,4.499,2,2,True,infection
NC1=NCC(c2ccccc2)O1,162.19,1.073,1,3,True,infection
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,163.17,-2.967,5,5,True,infection
COC(=O)c1ccccc1O,152.15,1.179,1,3,True,infection
[I-].[K+],166.0,-5.992,0,0,True,infection
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.53,2.44,4,6,True,infection
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.43,2.53,3,5,True,infection
C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.2,-1.806,1,3,True,infection
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,402.49,2.128,2,6,True,infection
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,404.93,4.752,0,4,True,infection
C[Se]CC[C@H](N)C(=O)O,196.11,-0.041,2,2,True,infection
CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,245.33,2.355,2,3,True,infection
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.43,3.493,1,2,True,infection
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,498.58,2.584,2,7,True,infection
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,332.35,-2.926,5,9,True,infection
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,416.52,2.383,2,5,True,infection
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,441.53,-0.414,4,5,True,infection
Nc1ccc(C(=O)O)c(O)c1,153.14,0.673,3,3,True,infection
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,344.5,4.84,0,3,True,infection
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,367.88,2.088,2,5,True,infection
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.83,4.019,1,2,True,infection
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,297.42,4.631,1,3,True,infection
