smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],264.33,-0.862,1,3,True,diabetes
C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+],284.29,-2.683,0,3,True,diabetes
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,256.1,2.01,2,5,True,diabetes
CNC1(c2ccccc2Cl)CCCCC1=O,237.73,2.898,1,2,True,diabetes
Nc1nc2ccc(OC(F)(F)F)cc2s1,234.2,2.777,1,4,True,diabetes
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,371.35,2.477,2,5,True,diabetes
C[n+]1ccccc1/C=N/O.[Cl-],172.62,-2.677,1,2,True,diabetes
NS(=O)(=O)Cc1noc2ccccc12,212.23,0.616,1,4,True,diabetes
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,347.22,-1.863,5,9,True,diabetes
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,303.83,4.195,0,2,True,diabetes
O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],191.95,-11.745,0,5,True,diabetes
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,256.09,1.926,1,3,True,diabetes
c1ccc2c(CC3=NCCN3)cccc2c1,210.28,2.384,1,2,True,diabetes
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,260.38,2.851,2,3,True,diabetes
N=C(N)NCCN1CCCCCCC1,198.31,0.736,3,2,True,diabetes
CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,358.46,1.433,4,5,True,diabetes
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,295.38,1.53,2,5,True,diabetes
c1ccc(CC2=NCCN2)cc1,160.22,1.231,1,2,True,diabetes
N[C@@H]1CONC1=O,102.09,-1.625,2,3,True,diabetes
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35,-0.176,4,5,True,diabetes
NCC(=O)O,75.07,-0.97,2,2,True,diabetes
CC(C)NCC(O)c1cc(O)cc(O)c1,211.26,1.129,4,4,True,diabetes
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,199.16,-1.096,2,4,True,diabetes
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,200.29,3.178,1,1,True,diabetes
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,389.41,2.211,1,4,True,diabetes
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,327.47,3.366,2,3,True,diabetes
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.35,-2.685,5,8,True,diabetes
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,284.75,2.609,1,3,True,diabetes
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.35,1.783,2,3,True,diabetes
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,317.43,3.261,2,2,True,diabetes
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,393.7,4.404,0,4,True,diabetes
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,354.1,-1.218,3,5,True,diabetes
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,279.19,-1.662,4,6,True,diabetes
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,303.36,2.058,5,5,True,diabetes
COC(=O)C(c1ccccc1)C1CCCCN1,233.31,2.085,1,3,True,diabetes
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,294.75,3.272,0,3,True,diabetes
CN1C(=O)CC(c2ccccc2)C1=O,189.21,1.159,0,2,True,diabetes
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,454.45,0.268,5,10,True,diabetes
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,359.47,1.554,0,6,True,diabetes
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,369.47,3.465,1,5,True,diabetes
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],209.25,-0.13,2,5,True,diabetes
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,230.26,3.037,1,2,True,diabetes
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,378.32,4.448,2,3,True,diabetes
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,243.22,-2.563,4,7,True,diabetes
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,276.21,3.208,1,3,True,diabetes
CC12CC3CC(C)(C1)CC(N)(C3)C2,179.31,2.694,1,1,True,diabetes
Cn1nnc2c(C(N)=O)ncn2c1=O,194.15,-2.078,1,5,True,diabetes
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,319.25,3.928,0,2,True,diabetes
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,317.23,3.837,0,2,True,diabetes
CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],261.12,-2.424,0,2,True,diabetes
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,424.52,4.744,2,4,True,diabetes
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,312.42,2.318,1,3,True,diabetes
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,318.34,3.202,1,4,True,diabetes
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,354.49,3.043,4,4,True,diabetes
CCCCNC(=N)NC(=N)N,157.22,-0.206,5,2,True,diabetes
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,311.41,1.774,2,4,True,diabetes
N=C(N)NCc1cccc(I)c1,275.09,1.274,3,1,True,diabetes
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,401.44,1.895,2,6,True,diabetes
CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,287.3,0.641,0,7,True,diabetes
CS(=O)(=O)OCCCCOS(C)(=O)=O,246.31,-0.281,0,6,True,diabetes
N=C(N)N,59.07,-1.161,3,1,True,diabetes
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,291.44,4.877,0,1,True,diabetes
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,320.32,0.663,2,5,True,diabetes
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,233.31,2.085,1,3,True,diabetes
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,298.46,4.487,0,3,True,diabetes
NCCCC(N)(C(=O)O)C(F)F,182.17,-0.227,3,3,True,diabetes
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,327.82,3.771,0,4,True,diabetes
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,404.49,3.796,0,3,True,diabetes
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,231.3,1.55,0,2,True,diabetes
Clc1ccccc1CN1CCc2sccc2C1,263.79,3.96,0,2,True,diabetes
CC1=NN(c2ccccc2)C(=O)C1,174.2,1.799,0,2,True,diabetes
C1COC(NC(C2CC2)C2CC2)=N1,180.25,1.151,1,3,True,diabetes
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,408.52,2.341,2,6,True,diabetes
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,435.44,-1.172,4,10,True,diabetes
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,424.5,2.573,2,5,True,diabetes
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,303.34,3.588,3,4,True,diabetes
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,292.38,1.699,3,4,True,diabetes
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,295.73,-0.061,2,5,True,diabetes
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,473.51,2.203,3,8,True,diabetes
Brc1c(NC2=NCCN2)ccc2nccnc12,292.14,1.763,2,5,True,diabetes
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,273.25,-0.33,2,5,True,diabetes
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,279.34,1.812,3,5,True,diabetes
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,259.26,0.03,2,4,True,diabetes
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,392.41,2.082,3,5,True,diabetes
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.2,1.925,2,3,True,diabetes
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,211.22,-0.505,2,5,True,diabetes
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,278.4,3.918,0,2,True,diabetes
CCC1(c2ccccc2)C(=O)NCNC1=O,218.26,0.538,2,2,True,diabetes
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,244.32,0.797,3,3,True,diabetes
CCC1(c2ccccc2)NC(=O)N(C)C1=O,218.26,1.474,1,2,True,diabetes
CNC(=O)Oc1cccc2ccccc12,201.22,2.558,1,2,True,diabetes
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,246.1,1.546,3,2,True,diabetes
N[C@@H](CS)C(=O)O,121.16,-0.672,3,3,True,diabetes
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,290.79,3.403,0,3,True,diabetes
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,336.37,3.096,0,4,True,diabetes
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,314.37,2.964,1,4,True,diabetes
CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],392.41,1.32,0,5,True,diabetes
CC[C@@H](CO)NCCN[C@@H](CC)CO,204.31,-0.293,4,4,True,diabetes
ClC(Cl)Cl,119.38,1.986,0,0,True,diabetes
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.34,2.733,2,5,True,diabetes
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,196.2,0.644,0,4,True,diabetes
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,198.14,0.19,2,5,True,diabetes
CC(O)(P(=O)(O)O)P(=O)(O)O,206.03,-0.992,5,3,True,diabetes
NC[C@H]1CC[C@H](C(=O)O)CC1,157.21,0.836,2,2,True,diabetes
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,365.84,2.714,2,4,True,diabetes
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,321.34,0.541,1,8,True,diabetes
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,247.25,-0.455,2,6,True,diabetes
C#CCN[C@@H]1CCc2ccccc21,171.24,1.897,1,1,True,diabetes
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,263.2,-1.289,3,6,True,diabetes
CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,398.46,1.872,3,5,True,diabetes
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,435.89,2.549,2,6,True,diabetes
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,470.33,3.202,2,6,True,diabetes
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.75,3.299,1,2,True,diabetes
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,480.65,4.943,1,6,True,diabetes
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,357.45,1.707,3,5,True,diabetes
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,271.4,3.383,0,2,True,diabetes
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,374.91,3.056,1,4,True,diabetes
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.36,2.196,1,3,True,diabetes
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,250.2,3.036,2,2,True,diabetes
Cc1ccccc1C(OCCN(C)C)c1ccccc1,269.39,3.663,0,2,True,diabetes
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,337.46,-0.768,4,6,True,diabetes
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.34,1.482,2,6,True,diabetes
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl,269.77,2.507,1,3,True,diabetes
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,269.35,1.912,1,3,True,diabetes
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,307.4,3.249,0,2,True,diabetes
CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12.[Na+].[Na+],415.31,-6.185,0,7,True,diabetes
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,440.61,2.95,3,5,True,diabetes
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,240.21,1.873,2,4,True,diabetes
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,246.19,-1.684,3,5,True,diabetes
NC(=O)NC(=O)Cc1ccccc1,178.19,0.424,2,2,True,diabetes
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-].[Na+].[Na+],406.24,-5.707,1,6,True,diabetes
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,283.11,-0.374,5,4,True,diabetes
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,272.09,-1.115,5,4,True,diabetes
N[C@@H](Cc1ccc(O)cc1)C(=O)O,181.19,0.347,3,3,True,diabetes
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,301.39,2.957,4,4,True,diabetes
CC(=O)N[C@@H](CC(C)C)C(=O)O,173.21,0.622,2,2,True,diabetes
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,395.42,-0.172,4,9,True,diabetes
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,204.23,1.122,3,2,True,diabetes
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+],336.24,-0.471,0,6,True,diabetes
NC(=O)CC[C@H](N)C(=O)O,146.15,-1.336,3,3,True,diabetes
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,308.31,2.759,1,5,True,diabetes
FC(F)(F)C(Cl)Br,197.38,2.508,0,0,True,diabetes
CC(C)(C(=O)c1cccnc1)c1cccnc1,226.28,2.637,0,3,True,diabetes
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,309.45,4.189,1,2,True,diabetes
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,391.42,-0.553,4,6,True,diabetes
NCC1(CC(=O)O)CCCCC1,171.24,1.37,2,2,True,diabetes
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,250.3,0.454,2,3,True,diabetes
CCCN[C@H]1CCc2nc(N)sc2C1,211.33,1.582,2,4,True,diabetes
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,361.4,4.112,0,5,True,diabetes
CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,319.41,2.919,1,4,True,diabetes
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl.Cl,307.22,2.843,1,4,True,diabetes
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,229.63,-1.082,5,6,True,diabetes
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,290.41,3.708,0,2,True,diabetes
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,305.42,3.79,2,3,True,diabetes
CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,1.781,2,6,True,diabetes
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,389.89,1.23,3,5,True,diabetes
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,260.31,3.167,1,3,True,diabetes
CC(N)C12CC3CC(CC(C3)C1)C2,179.31,2.55,1,1,True,diabetes
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,3.254,1,3,True,diabetes
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,310.34,0.877,2,7,True,diabetes
CC(N)C(O)c1ccccc1,151.21,1.067,2,2,True,diabetes
CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])O[C@H]2C[C@H]1O.[Na+],374.45,-0.922,2,5,True,diabetes
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,301.34,0.745,2,5,True,diabetes
CCN(CC)C(=S)SSC(=S)N(CC)CC,296.55,3.621,0,4,True,diabetes
C[N+](C)(C)CCOC(N)=O,147.2,-0.212,1,2,True,diabetes
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,300.75,2.472,1,3,True,diabetes
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,387.89,4.005,0,3,True,diabetes
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,324.81,3.934,0,2,True,diabetes
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,352.74,4.086,0,2,True,diabetes
CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],248.26,-2.804,1,3,True,diabetes
C#CCN(C)[C@H](C)Cc1ccccc1,187.29,2.183,0,1,True,diabetes
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,2.999,2,3,True,diabetes
O=S(=O)([O-])CCS.[Na+],164.18,-3.535,1,4,True,diabetes
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],407.99,1.464,0,2,True,diabetes
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41,2.535,0,2,True,diabetes
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,462.54,2.197,3,7,True,diabetes
CC(=O)OC(C)C[N+](C)(C)C,160.24,0.644,0,2,True,diabetes
CCCC(C)(COC(N)=O)COC(N)=O,218.25,0.983,2,4,True,diabetes
COc1ccccc1OCC(O)CO,198.22,0.427,2,4,True,diabetes
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,318.76,3.813,1,3,True,diabetes
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,339.44,2.513,2,4,True,diabetes
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],361.31,-5.727,0,4,True,diabetes
NC(N)=O,60.06,-0.976,2,1,True,diabetes
Cl.N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,279.13,0.711,3,3,True,diabetes
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,318.33,3.56,2,4,True,diabetes
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,452.49,2.367,2,6,True,diabetes
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,224.22,-0.709,2,4,True,diabetes
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],461.01,0.9,1,5,True,diabetes
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,427.46,0.099,3,8,True,diabetes
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,349.14,-1.486,4,6,True,diabetes
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,319.23,0.5,5,4,True,diabetes
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,382.89,4.888,0,3,True,diabetes
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,388.9,3.148,1,4,True,diabetes
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,300.75,3.371,0,2,True,diabetes
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,239.31,1.306,4,4,True,diabetes
O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[K+],237.25,-5.426,1,5,True,diabetes
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,270.38,2.923,0,3,True,diabetes
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,354.45,4.61,1,3,True,diabetes
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,376.45,2.0,0,6,True,diabetes
Cc1c(O)c(=O)ccn1C,139.15,0.399,1,2,True,diabetes
NCCCNCCSP(=O)(O)O,214.23,-0.249,4,4,True,diabetes
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,366.55,4.83,0,3,True,diabetes
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.19,0.052,4,4,True,diabetes
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,435.29,4.717,2,7,True,diabetes
CCOc1ccccc1OCC1CNCCO1,237.3,1.452,1,4,True,diabetes
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,349.77,0.711,3,4,True,diabetes
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,266.34,4.605,2,2,True,diabetes
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.28,3.106,1,2,True,diabetes
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,333.47,3.4,0,4,True,diabetes
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,257.29,2.192,1,2,True,diabetes
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,254.29,1.528,2,3,True,diabetes
O=P1(NCCCl)OCCCN1CCCl,261.09,1.884,1,2,True,diabetes
CC(C)OP(=O)(F)OC(C)C,184.15,2.914,0,3,True,diabetes
CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,401.87,2.238,5,6,True,diabetes
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,301.39,2.815,4,3,True,diabetes
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,384.44,2.124,0,5,True,diabetes
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,219.28,-1.454,4,5,True,diabetes
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],318.13,0.033,1,3,True,diabetes
N=C(N)NCC1COC2(CCCCC2)O1,213.28,0.545,3,3,True,diabetes
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,248.31,1.684,2,4,True,diabetes
NCCCCCC(=O)O,131.18,0.59,2,2,True,diabetes
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,290.27,1.546,5,6,True,diabetes
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,432.6,4.186,3,5,True,diabetes
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,380.66,0.821,3,5,True,diabetes
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,338.77,0.924,3,4,True,diabetes
O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,415.5,-0.318,1,6,True,diabetes
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.31,3.666,2,5,True,diabetes
CC(C)C[C@H](CN)CC(=O)O,159.23,1.082,2,2,True,diabetes
O=P([O-])([O-])O.[Na+].[Na+],141.96,-8.185,1,3,True,diabetes
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.57,4.586,1,5,True,diabetes
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,287.36,2.352,4,4,True,diabetes
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.47,1.935,2,3,True,diabetes
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27,2.642,1,2,True,diabetes
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,435.53,4.162,2,5,True,diabetes
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,352.48,4.364,1,3,True,diabetes
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,268.74,1.402,1,3,True,diabetes
CN(C)CC(Oc1ccccc1)Oc1ccccc1,257.33,3.032,0,3,True,diabetes
COc1ccc2cc(CCC(C)=O)ccc2c1,228.29,3.37,0,2,True,diabetes
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.32,4.026,1,3,True,diabetes
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.45,3.94,1,2,True,diabetes
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,364.42,3.037,3,5,True,diabetes
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,445.55,2.078,3,6,True,diabetes
CCNC(C)Cc1cccc(C(F)(F)F)c1,231.26,3.246,1,1,True,diabetes
