smiles,molecular_weight,logp,hbd,hba,passes_lipinski,is_valid
COc1cc2c(cc1OC)C(C(C)C)N(S(N)(=O)=O)CC2,314.4070000000001,1.4625,1,4,True,True
CCCC1c2cc(OC)c(OC)cc2CCN1S(N)(=O)=O,314.40700000000004,1.6065999999999998,1,4,True,True
CCC1c2cc(OC)c(OC)cc2CCN1S(N)(=O)=O,300.38,1.2165,1,4,True,True
COc1cc2c(cc1OC)C(C)N(S(N)(=O)=O)CC2,286.35300000000007,0.8263999999999999,1,4,True,True
COc1cc2c(cc1OC)CN(S(N)(=O)=O)CC2,272.326,0.2654000000000002,1,4,True,True
NS(=O)(=O)N1CCc2ccccc2C1,212.274,0.2482000000000002,1,2,True,True
O=S(=O)([O-])OOS(=O)(=O)[O-].[Na+].[Na+],238.106,-8.137,0,8,True,True
N#C[Se-].[Na+],127.96799999999999,-3.36002,0,1,True,True
O=S(=O)([O-])NS(=O)(=O)[O-].[Na+].[Na+],221.123,-8.4956,1,6,True,True
O=BOB([O-])OB([O-])OB=O.[Na+].[Na+],201.221,-10.336000000000002,0,7,True,True
O=P([O-])([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],265.901,-15.3236,0,7,True,True
O=S(=O)([O-])OS(=O)(=O)[O-].[Na+].[Na+],222.107,-8.0686,0,7,True,True
O=[Te](=O)([O-])[O-].[Na+].[Na+],237.576,-8.9884,0,4,True,True
O=[Se](=O)([O-])[O-].[Na+].[Na+],188.936,-8.9884,0,4,True,True
O=S(=O)([O-])F.[Na+],122.05199999999999,-3.5799,0,3,True,True
S=C([S-])[S-].[Na+].[Na+],154.19200000000004,-5.6269,0,3,True,True
CCN(CC)C(=S)[S-].[Na+],171.26600000000002,-1.835999999999998,0,2,True,True
NS(=O)(=O)NO,112.10999999999999,-1.8312999999999997,3,3,True,True
CC1(C)OB(c2ccc(NS(N)(=O)=O)cc2)OC1(C)C,298.17300000000006,0.6012000000000004,2,4,True,True
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,385.8540000000001,2.2695,3,4,True,True
CCOc1ccncc1S(N)(=O)=O,202.23499999999996,0.12770000000000004,1,4,True,True
NS(=O)(=O)c1cnccc1Oc1cccc2cccnc12,301.32700000000006,2.0694999999999997,1,5,True,True
Cc1ccc2cccc(Oc3ccncc3S(N)(=O)=O)c2n1,315.3540000000001,2.37792,1,5,True,True
NS(=O)(=O)c1cnccc1Sc1ccncc1S(N)(=O)=O,346.41500000000013,-0.0773999999999998,2,7,True,True
CSc1ccncc1S(N)(=O)=O,204.27599999999995,0.4509000000000003,1,4,True,True
N#CCSc1ccncc1S(N)(=O)=O,229.28599999999997,0.3446800000000003,1,5,True,True
C#CCSc1ccncc1S(N)(=O)=O,228.29799999999997,0.45430000000000015,1,4,True,True
NS(=O)(=O)c1cnccc1SCc1ccccc1,280.374,2.0213,1,4,True,True
NC(=O)CSc1ccncc1S(N)(=O)=O,247.301,-0.6935999999999998,2,5,True,True
C=CCNc1ccncc1S(N)(=O)=O,213.26199999999997,0.3268999999999999,2,4,True,True
CC1CC=NN1c1ccncc1S(N)(=O)=O,240.28799999999998,0.31340000000000023,1,5,True,True
CNNc1ccncc1S(N)(=O)=O,202.23899999999998,-0.7246999999999995,3,5,True,True
NNc1ccncc1S(N)(=O)=O,188.212,-0.9853999999999996,3,5,True,True
NS(=O)(=O)c1ccc(CCNc2ccncc2S(N)(=O)=O)cc1,356.42900000000003,0.031000000000000028,3,6,True,True
N#Cc1cc2c(cc1Cl)SC(NNc1ccncc1S(N)(=O)=O)=NS2(=O)=O,444.9070000000002,1.0211799999999998,3,9,True,True
Cc1cc2c(cc1Cl)SC(NNc1ccncc1S(N)(=O)=O)=NS2(=O)=O,433.9240000000002,1.4579199999999992,3,8,True,True
NS(=O)(=O)c1cnccc1NNC1=NS(=O)(=O)c2cnccc2S1,386.44000000000017,-0.10890000000000016,3,9,True,True
Nc1c(F)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Cl,387.8270000000001,0.3609999999999997,3,8,True,True
NS(=O)(=O)c1nnc(NC(=O)C23CC4CC(CC(C4)C2)C3)s1,342.4460000000001,1.3403999999999991,2,6,True,True
NS(=O)(=O)c1nnc(NC(=O)CC23CC4CC(CC(C4)C2)C3)s1,356.4730000000001,1.730499999999999,2,6,True,True
Cc1cc(C)[n+](CCc2ccc(S(N)(=O)=O)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],404.8720000000002,-2.9665399999999957,1,6,True,True
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.3790000000001,3.5139200000000006,1,3,True,True
NCCNCCCNCCN,160.265,-1.526899999999998,4,4,True,True
CN(C)CCN(C)CCN(C)CCN(C)C,230.39999999999998,-0.02679999999999727,0,4,True,True
NCCCCCCN,116.20800000000001,0.46420000000000006,2,2,True,True
NCCCCCN,102.18100000000001,0.07410000000000017,2,2,True,True
NCCNCCN,103.16900000000001,-1.506599999999999,3,3,True,True
NCCNc1cccc2ccccc12,186.25799999999998,2.2104,2,2,True,True
NCCCNCCCCNCCCNC(=O)Cc1cccc2ccccc12,370.541,2.1968000000000014,4,4,True,True
O=C(NCCCNCCCCNCCCNC(=O)C(F)(F)F)C(F)(F)F,394.35999999999996,1.0829999999999997,4,4,True,True
CC(C)(C)OC(=O)N(CCCN)CCCCN(CCCN)C(=O)OC(C)(C)C,402.5800000000002,2.9384000000000015,2,6,True,True
O=C(NCCNCCCNCCNC(=O)C(F)(F)F)C(F)(F)F,352.279,-0.08729999999999877,4,4,True,True
O=C(NCCNCCNCCNC(=O)C(F)(F)F)C(F)(F)F,338.25199999999995,-0.4773999999999993,4,4,True,True
CC(=O)NCCNc1cccc2ccccc12,228.29500000000002,2.3878000000000004,2,2,True,True
NCCNCCNCCN,146.238,-1.916999999999998,4,4,True,True
NCCCNCCCCNCCCN,202.34599999999995,-0.35659999999999775,4,4,True,True
NCCCCNCCCN,145.25,-0.3362999999999989,3,3,True,True
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,228.247,2.9738000000000016,3,3,True,True
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,301.386,2.956800000000002,4,4,True,True
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,368.3850000000001,3.3699000000000026,2,6,True,True
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,290.271,1.5460999999999998,5,6,True,True
O=C(O)/C=C/c1ccccc1O,164.16,1.49,2,2,True,True
